Natural Philosophy,Will,Science,Class2,Fly,Description,Ranged,Manipulation,Skills,UniqueMonster,subtype1,subtype5,Initiative,Type,Disable Device,id,Escape Artist,Swim,Occult,MR,Mythic,Class1,MT,Stealth,Bluff,Int,Politics,Knowledge (geography),subtype4,RacialMods,Str,Weaponry,Wis,AC_Flat-footed,Computer,Dexterity,subtype6,OtherGear,Appraise,Crafts,Willpower,Speed_Special,Climb,Class1_Lvl,Organization,Persuasion,Empathy,AC,Burrow_Speed,Base_Speed,Knowledge (history),Gear,Knowledge (nature),Profession,Larceny,Exoterica,Size,Armor,Linguistics,Heal,Knowledge (engineering),Speed_Land,Expression,subtype3,Animal Ken,Knowledge (planes),Sleight of Hand,Class2_Lvl,Knowledge (dungeoneering),Brawl,Fly_Speed,Melee,Drive,Wits,Perform,Alignment,Streetwise,Reach,Socialize,Knowledge (nobility),Name,Fort,Strength,Spellcraft,Athletics,Ride,CharacterFlag,Ref,subtype2,Integrity,Maneuverability,Composure,"Source
",Stamina,Intimidation,Medicine,Resolve,Feats,ClassArchetypes,Burrow,CR,Intelligence,Defense,Craft,AC_Touch,Dex,Health,Presence,Languages,Subterfuge,SQ,CofDRanged,Environment,VariantParent,Use Magic Device,Sense Motive,Handle Animal,Climb_Speed,AlternateNameForm,Treasure,Speed,Group,Investigation,Diplomacy,Academics,CofDMelee,Knowledge (arcana),Firearms,HP,Acrobatics,Disguise,XP,Knowledge (local),CompanionFlag,CompanionFamiliarLink,Space,Race,Survival,Intimidate,Con,Perception,Knowledge (religion),HD,Cha,Swim_Speed
0,7,0,,0,,,2,"Appraise +7, Bluff +9, Diplomacy +9, Knowledge (nature) +7, Perception +12, Sense Motive +12",0,kami,,6,outsider,0,1933,0,0,0,0,0,,0,0,1,11,0,0,,,13,0,17,12,1,3,,,1,1,6,,0,,"solitary, garden (2-4)",1,1,15,,30,0,,1,0,0,0,3,4,0,0,0,1,2,,1,0,0,,0,0,,short sword +7 (1d3+1/19-20),0,3,0,LN,0,5,1,0,Fukujin,6,1,0,0,0,0,4,native,6,,3,AP 52,2,0,0,3,"Alertness, Improved Initiative",,0,3,1,3,0,15,16,5,2,"Common; speak with plants, telepathy 100 ft.",1,"merge with ward, ward (bonsai trees and small plants)",,any,,0,1,0,,,standard,9,Kami,1,1,0,"[['short sword ', 1]]",0,0,30,0,0,800,0,0,NULL,5,,0,0,14,1,0,4d10+8,14,
0,5,0,,0,,,1,"Acrobatics +10 (+14 jumping), Climb +10, Perception +6",0,,,6,aberration,0,1225,0,0,0,0,0,,0,0,0,2,0,0,,+14 on Acrobatics checks made to jump,14,0,13,11,1,5,,,0,1,2,,1,,"solitary, pair, or swarm (3-12)",0,0,16,,20,0,,0,0,0,0,4,4,0,0,0,1,1,,0,0,0,,0,0,,"bite +6 (1d6+2 plus poison), 2 claws +6 (1d4+2)",0,1,0,N,0,5,0,0,Fungal Crawler,3,2,0,1,0,0,6,,5,,1,PFRPG Bestiary 2,2,0,0,1,"Improved Initiative, Step Up",,0,3,1,6,0,16,20,6,1,,0,,,any underground,,0,0,0,40,,none,12,,0,0,0,"[['bite ', 2], [' 2 claws ', 1]]",0,0,26,1,0,800,0,0,NULL,5,,0,0,15,1,0,4d8+8,7,
0,16,0,,0,,,7,"Craft (alchemy) +14, Diplomacy +18, Escape Artist +15, Heal +13, Knowledge (dungeoneering) +11, Knowledge (nature) +14, Perception +14, Sense Motive +14, Stealth +15, Survival +5, Swim +10",0,augmented fey,,7,plant,0,5232,1,1,0,0,0,,0,1,0,16,0,0,,,14,1,17,19,3,4,,,0,3,6,,0,,solitary,1,1,23,,20,0,,1,0,0,0,5,4,0,1,0,1,7,,1,0,0,,1,1,,slam +8 (1d4+3),0,3,0,CG,0,5,1,0,Fungal Nymph,15,2,0,0,0,0,17,,7,,3,PFRPG Bestiary 4,6,0,1,3,"Agile Maneuvers, Combat Casting, Self-Sufficient, Weapon Finesse",,0,8,3,4,0,21,19,11,7,"Common, Sylvan, Undercommon",0,"fungal metabolism, inspiration, rejuvenation, unearthly grace, wild empathy +21",,any ruins or underground,,0,1,0,,,standard,11,,0,1,0,"[['slam ', 1]]",0,1,84,0,0,"4,800",0,0,NULL,5,,1,0,22,1,0,8d8+48,25,10
0,1,0,,0,,,1,"Perception +10, Stealth +6 (+14 in swampy or forested areas)",0,fungus,,2,plant,0,2611,0,0,0,0,0,,0,1,0,4,0,0,,"+4 Perception, +8 Stealth in swampy or forested areas",19,1,11,17,1,1,,,0,1,2,,0,,gang (2-4) or cluster (6-10),0,0,18,,30,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,,2 slams +8 (1d8+4),0,1,0,NE,0,5,0,0,Fungoid,7,4,0,0,0,0,2,,2,,1,Tome of Horrors Complete,3,0,0,1,"Improved Initiative, Power Attack, Weapon Focus (slam)",,0,3,1,1,0,11,12,8,1,Common (understands but cannot speak),0,,,temperate and warm marshes,,0,0,0,,,none,10,,0,0,0,"[['2 slams ', 2]]",0,1,37,0,0,800,0,0,NULL,5,,0,0,17,1,0,5d8+15,6,
0,4,0,,1,,,1,"Fly +2, Perception +12, Stealth +10 (+18 in vegetation)",0,fungus,,3,plant,0,2618,0,0,0,0,0,,0,1,0,6,0,0,,"+2 Perception, +2 Stealth (+8 in vegetation)",18,1,11,15,1,2,,,0,1,2,,0,,"solitary, pair, or patch (5-10)",0,0,17,,40,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,,2 claws +9 (1d8+4),0,1,0,NE,0,5,0,0,Fungus Gargoyle,8,4,0,0,0,0,4,,2,average,1,Tome of Horrors Complete,3,0,0,1,"Power Attack, Iron Will, Skill Focus (Perception), Toughness",,0,5,1,2,0,12,14,8,1,Common (can't speak),0,,,any,,0,0,0,,,none,11,Gargoyle,0,0,0,"[['2 claws ', 2]]",0,1,59,0,0,"1,600",0,0,NULL,5,,0,0,17,1,0,7d8+21 plus 7,7,
0,2,0,,0,,puffball +4 (1 plus spores),2,"Stealth +10 (+14 in swamps and underground), Survival +3 (+7 in swamps and underground)",0,leshy,,4,plant,0,2121,0,0,0,0,0,,0,1,0,7,0,0,,+4 Stealth and Survival in swamps and underground,10,0,14,11,1,2,,,0,1,4,,0,,solitary or cluster (2-16),0,0,13,,20,0,,0,0,0,0,4,4,0,0,0,1,2,,0,0,0,,0,0,,"bite +2 (1d6), 2 claws +2 (1d3)",0,2,0,N,0,5,0,0,Fungus Leshy,6,1,0,0,0,0,2,shapechanger,5,,2,PFRPG Bestiary 3,3,0,0,2,Blind-Fight,,0,2,1,2,0,13,15,7,2,"Druidic, Sylvan; plantspeech (fungi)",0,"change shape (Small fungus; tree shape), verdant burst","[['puffball ', 5]]",any swamp or underground,,0,0,0,,,standard,8,Leshy,0,0,0,"[['bite ', 2], [' 2 claws ', 1]]",0,0,15,0,0,600,0,0,NULL,5,,1,0,16,0,0,2d8+6,15,
0,2,0,,0,,,1,"Perception +9, Stealth +10",0,,,3,plant,0,4947,0,0,0,0,0,,0,1,0,9,0,0,,,6,0,12,13,1,2,,,0,1,2,,0,,"pod (4-16), branch (17-30), colony (30+, plus a fungus man king)",0,0,15,,20,0,,0,0,0,0,4,4,0,0,0,1,1,,0,0,0,,0,0,,slam +5 (1d3-2),0,1,0,N,0,5,0,0,Fungus Man,4,1,0,0,0,0,3,,5,,1,Tome of Horrors 4,1,0,0,1,"Agile Maneuvers, Skill Focus (Perception), Weapon FinesseB",,0,2,1,2,0,13,15,5,1,,0,,,underground,NULL,0,0,0,,,incidental,8,,0,0,0,"[['slam ', 1]]",0,0,16,0,0,600,0,0,NULL,5,,0,0,13,1,0,3d8+3,10,
0,5,0,,0,,,1,"Perception +12, Stealth +5",0,,,2,plant,0,4948,0,0,0,0,0,,0,1,0,9,0,0,,,10,1,12,15,1,1,,,0,1,2,,0,,solitary or colony (with 30+ fungus men),0,0,16,,20,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,,slam +5 (1d4),0,1,0,N,0,5,0,0,Fungus Man King,8,1,0,0,0,0,3,,5,,1,Tome of Horrors 4,3,0,0,1,"Agile Maneuvers, Iron Will, Skill Focus (Perception), Weapon FinesseB",,0,4,1,1,0,11,13,8,1,,0,,,underground,NULL,0,0,0,,,incidental,7,Fungus Man,0,0,0,"[['slam ', 1]]",0,1,45,0,0,"1,200",0,0,NULL,5,Male giant fungus man,0,0,17,1,0,6d8+18,10,
0,7,0,,0,,,7,"Bluff +19, Disguise +25, Knowledge (dungeoneering) +10, Knowledge (planes) +10, Perception +18, Sense Motive +15, Use Magic Device +19",0,extraplanar,,6,plant,0,3559,0,0,0,0,0,,0,0,1,18,0,0,,,21,0,16,20,4,3,,,0,4,6,,0,,solitary or cult (fungus queen plus 2-16 mind-controlled plants and minions),0,1,23,,20,0,,0,0,0,0,5,4,0,0,0,1,7,,0,1,0,,1,0,,"2 claws +14 (1d6+5), 4 tentacles +12 (1d4+2 plus grab)",0,3,0,CE,0,5,0,0,Fungus Queen,13,5,0,0,0,0,7,,1,,3,Inner Sea Bestiary,5,0,0,3,"Combat Expertise, Combat Reflexes, Improved Initiative, Multiattack, Power Attack, Skill Focus (Disguise)",,0,9,4,3,0,13,17,10,7,"Abyssal, Aklo, Common, Orvian, Undercommon; tongues, telepathy 100 ft.",1,plant empathy +23,,any underground,,1,1,0,,,double,13,,0,0,0,"[['2 claws ', 2], [' 4 tentacles ', 1]]",0,0,114,0,1,"6,400",0,0,NULL,5,,0,0,21,1,0,12d8+60,24,
0,3,0,,0,,,1,"Perception +12, Sense Motive +3, Stealth +8",0,fungus,,4,plant,0,3424,0,0,0,0,0,,0,1,0,10,0,0,,,17,1,12,13,1,3,,,0,1,2,,0,,solitary,0,1,16,,30,0,,0,0,0,0,8,4,0,0,0,1,1,,0,0,0,,0,1,,bite +7 (1d8+4 plus grab),0,1,0,N,0,5,0,0,Fungus Weird,7,3,0,0,0,0,5,,5,,1,Tome of Horrors Complete,2,0,0,1,"Alertness, Improved Initiative, Weapon Focus (bite)",,0,4,1,3,0,12,17,10,1,"Common, Terran, Weirdling",0,"camouflage, fungus pool, reform",,underground,,0,1,0,,,incidental,11,Weird,0,0,0,"[['bite ', 2]]",0,1,39,0,0,"1,200",0,0,NULL,10,,0,0,14,1,0,6d8+12,13,
0,6,0,,0,,,1,,0,,,2,construct,0,2646,0,0,0,0,0,,0,0,0,-,0,0,,,32,2,11,29,1,1,,,0,1,2,,0,,solitary,0,0,29,,20,0,,0,0,0,0,20,4,0,0,0,1,1,,0,0,0,,0,2,,2 slams +28 (4d6+11 plus 2d6 fire plus grab),0,1,0,N,0,15,0,0,Furnace Golem,6,11,0,0,0,0,5,,5,,1,Tome of Horrors Complete,1,0,0,1,,,0,14,1,1,0,7,9,21,1,,0,,,any,,0,0,0,,,none,17,Golem,0,0,0,"[['2 slams ', 5]]",0,2,144,0,0,"38,400",0,0,NULL,15,,0,0,-,0,0,19d10+40,1,
0,6,0,,1,,,3,Fly +10,0,incorporeal,,5,undead,0,2612,0,0,0,0,0,,0,0,0,-,0,0,,,-,0,14,13,1,3,,,0,1,4,,0,,solitary,0,0,15,,,0,,0,0,0,0,5,4,0,0,0,0,3,,0,0,0,,0,0,50,incorporeal touch +5 (1d6 plus possession),0,2,0,N,0,5,0,0,Fye,4,1,0,0,0,0,3,,5,,2,Tome of Horrors Complete,1,0,0,2,,,0,4,1,3,0,15,17,6,3,,0,,,any,,0,0,0,,,none,9,,0,0,0,"[['incorporeal touch ', 2]]",0,0,30,0,0,"1,200",0,0,NULL,5,,0,0,-,0,0,4d8+12,16,
0,4,0,,0,,,1,"Appraise +5, Bluff +5, Craft (jewelry) +6, Handle Animal +7, Knowledge (nature) +6, Perception +7, Sense Motive +7, Stealth +9 (+17 in above-ground natural environments), Survival +2",0,,,2,fey,0,2613,0,0,0,0,0,,0,1,1,12,0,0,,"+4 Handle Animal, +8 Stealth in above ground natural environments",12,0,13,14,1,1,,,1,1,2,,0,,"solitary, pack (1 dire goat or 1 brown bear or 1d2 sheep or 1 ram or 1d4 badgers or 1 dire badger), band (2-5 plus 1d3 dire badgers), or troop (6-11 fyrs plus 1d4 dire goats or 1d6 black bears or 2d6 sheep or 1d6 rams or 2d4 deer)",0,1,15,,30,0,,1,0,0,0,4,4,0,0,0,1,1,,1,0,0,,0,0,,butt +3 (1d4+1) or longsword +4 (1d6+1),0,1,0,N,0,5,0,0,Fyr,4,1,0,0,0,0,4,,5,,1,Tome of Horrors Complete,1,0,0,1,Alertness,,0,2,1,1,0,12,13,5,1,"Common, Sylvan; speak with animals",1,weapon attunement,,temperate forests and mountains,,0,1,1,,,50% coins; double goods (jewelry only); 50% items,7,,1,0,0,"[['butt ', 1]]",0,0,9,0,0,600,0,0,NULL,5,,1,0,12,1,0,2d6+2,13,
0,9,0,,0,,,4,"Intimidate +14, Perception +13, Stealth +14",0,,,3,undead,0,5233,0,0,0,0,0,,0,1,0,9,0,0,,,16,1,12,17,1,2,,,0,1,2,,0,,solitary or gang (2-4),0,0,20,,30,0,,0,0,0,0,5,4,0,0,0,1,4,,0,0,0,,0,1,,"2 claws +9 (2d6+3), bite +9 (2d6+3 plus grab)",0,1,0,NE,0,5 (10 with bite),0,0,Gaki,5,3,0,0,0,0,7,,2,average,1,PFRPG Bestiary 4,1,1,0,1,"Combat Reflexes, Dodge, Improved Initiative, Iron Will, Lightning Reflexes",,0,7,1,2,0,13,15,6,4,Common,0,,,any land,,0,0,0,,,incidental,10,,0,0,0,"[['2 claws ', 3], [' bite ', 3]]",0,1,74,0,0,"3,200",0,0,NULL,5,,0,1,-,1,0,9d8+32,18,
0,8,0,,1,,,3,"Bluff +8, Diplomacy +8, Fly +23, Intimidate +16, Knowledge (any) +6, Perception +19, Sense Motive +11, Stealth +18",0,incorporeal,,3,undead,0,4949,0,0,0,0,0,,0,1,1,13,0,0,,"+8 Perception, +8 Stealth",-,0,13,13,1,2,,,0,1,2,,0,,solitary,1,1,16,,,0,,0,0,0,0,5,4,0,0,0,0,3,,0,0,0,,0,0,50,"incorporeal touch +9 (5d6+3, DC 18 Fort half) or incorporeal drain +9 (1d4 Cha drain)",0,1,0,CE,0,5,1,0,Galley Beggar,6,1,0,0,0,0,7,,1,,1,Tome of Horrors 4,1,1,0,1,"Alertness, Dodge, Improved Initiative, Lightning Reflexes, Toughness",,0,8,1,2,0,16,15,6,3,Common,1,,,any,NULL,0,1,0,,,none,8,,0,1,0,"[['incorporeal touch ', 5], [' DC 18 Fort half) or incorporeal drain ', 1]]",0,0,85,0,0,"4,800",0,0,NULL,5,,0,1,-,1,0,10d8+30 plus 10,16,
0,17,0,,0,,,5,"Climb +34, Escape Artist +28, Intimidate +32, Swim +31",0,,,7,undead,0,5234,1,1,0,0,0,,0,0,0,11,0,0,,,24,1,16,26,1,4,,,0,1,6,,1,,"solitary, pair, or plague (3-18)",0,0,31,,30,0,,0,0,0,0,5,4,0,0,0,1,5,,0,0,0,,0,1,,spiked chain +26/+21/+16/+11 (2d4+10/19-20 plus chains of the dead) or 2 claws +25 (2d8+7),0,3,0,CE,0,5,0,0,Gallowdead,13,7,0,0,0,0,12,,1,,3,PFRPG Bestiary 4,1,1,0,3,"Bleeding Critical, Combat Reflexes, Critical Focus, Dodge, Improved Critical (spiked chain), Improved Initiative, Improved Vital Strike, Lunge, Power Attack, Step Up, Vital Strike, Weapon Focus (spiked chain)",,0,16,1,4,0,15,19,6,5,Common,0,,,any,,0,0,0,,,standard,16,,0,0,0,"[['spiked chain ', 5]]",0,1,228,0,0,"76,800",0,0,NULL,5,,0,1,-,0,0,24d8+120,21,
0,8,0,,0,,,1,"Perception +24, Stealth +15",0,,,3,plant,0,2614,0,0,0,0,0,,0,1,0,10,0,0,,,30,2,14,23,1,1,,,0,1,4,,0,,"grove (1 gallows tree, plus 6-11 gallows tree zombies)",0,0,24,,20,0,,0,0,0,0,20,4,0,0,0,1,1,,0,0,0,,0,2,,6 slams +23 (2d6+10/19-20 plus grab),0,2,0,N,0,15,0,0,Gallows Tree,17,10,0,0,0,0,7,,5,,2,Tome of Horrors Complete,6,0,0,2,"Cleave, Critical Focus, Great Cleave, Improved Critical (slam), Improved Initiative, Improved Sunder, Power Attack, Staggering Critical, Toughness, Weapon Focus (slam)",,0,13,1,2,0,9,12,26,1,Common (cannot speak); empathy with gallows tree zombies,0,,,"temperate and warm forest, hill, marsh, and plains",,0,0,0,,,half standard,16,,0,0,0,"[['6 slams ', 3]]",0,2,218,0,0,"25,600",0,0,NULL,15,,0,0,23,1,0,19d8+114 plus 19,6,
0,2,0,,0,,,1,"Perception +9, Stealth +8",0,,,3,plant,0,2615,0,0,0,0,0,,0,1,0,4,0,0,,,19,1,10,15,1,2,,,0,1,2,,0,,grove (6-11 plus 1 gallows tree),0,0,17,,30,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,,2 slams +8 (1d6+4),0,1,0,N,0,5,0,0,Gallows Tree Zombie,6,4,0,0,0,0,4,,5,,1,Tome of Horrors Complete,1,0,0,1,"Improved Initiative, Power Attack, Skill Focus (Perception)",,0,4,1,2,0,12,15,6,1,Common (cannot speak); empathy with gallows tree,0,tether-vine,,"temperate and warm forest, hill, marsh, and plains",,0,0,0,,,none,11,,0,0,0,"[['2 slams ', 2]]",0,1,33,0,0,"1,200",0,0,NULL,5,,0,0,13,1,0,6d8+6,1,
1,21,1,,1,,,7,"Bluff +29, Disguise +29, Fly +30, Intimidate +37, Knowledge (engineering) +26, Knowledge (history) +26, Knowledge (planes) +26, Perception +36, Ride +26, Sense Motive +28",0,chaotic,,10,outsider,0,4667,0,0,0,0,0,,0,0,1,18,0,0,extraplanar,"+8 Intimidate, +8 Perception",33,2,23,30,4,4,,,0,4,12,,0,,"solitary or platoon (1 gallu, 1-3 mariliths, and 3-12 vrocks)",0,1,34,,50,1,,0,0,0,0,5,4,0,0,1,1,7,evil,0,1,0,,0,2,,"+1 wounding falchion +31/+26/+21/+16 (2d4+17/15-20), bite +25 (1d8+5), gore +25 (1d6+5)",1,6,0,CE,0,5,0,0,Gallu,27,11,0,0,1,0,16,demon,1,good,6,The Worldwound,12,1,0,6,"Critical Focus, Improved Bull Rush, Improved Critical (falchion), Improved Initiative, Improved Vital Strike, Lightning Reflexes, Power Attack, Quicken Spell-Like Ability (hold monster), Staggering Critical, Vital Strike",,0,19,4,6,0,18,18,17,7,"Abyssal, Celestial, Draconic; telepathy 100 ft.",1,"change shape (alter self, Small or Medium humanoid)",,any (Abyss),NULL,0,1,0,,,"standard (+1 falchion, other treasure)",20,Demon,0,0,1,"[['1 wounding falchion ', 5], [' bite ', 2], [' gore ', 2]]",0,2,332,0,1,"204,800",0,0,NULL,5,,0,1,34,1,0,19d10+228,25,
0,4,0,,0,,,3,"Bluff +13, Diplomacy +13, Disguise +13, Intimidate +13, Perception +12, Sense Motive +12, Stealth +6",0,chaotic,,3,outsider,0,2440,0,0,0,0,0,,0,1,1,12,0,0,extraplanar,,22,1,14,20,1,1,,,0,1,4,,0,,"solitary, pair, or squad (4-12)",1,1,20,,30,0,,0,0,0,0,8,4,0,0,0,1,3,evil,0,0,0,,0,1,,"2 claws +12 (1d6+6 plus grab), bite +12 (1d8+6)",0,2,0,CE,0,10,1,0,Gallu-Demon,9,6,0,0,0,0,7,demon,1,,2,Tome of Horrors Complete,4,1,0,2,"Cleave, Improved Initiative, Lightning Reflexes, Power Attack",,0,6,1,2,0,9,11,12,3,"Abyssal, Common",1,"alter shape, dimension door, plane shift",,any (Abyss),,0,1,0,,,standard,12,Demon,0,1,0,"[['2 claws ', 2], [' bite ', 2]]",0,1,66,0,1,"2,400",0,0,NULL,10,,0,1,18,1,0,7d10+28,16,
0,6,0,,0,,eel dart +19 touch (1d6+3 plus 1d6 electricity),1,"Perception +10, Stealth +15, Swim +15",0,aquatic,,5,magical beast,0,5235,0,1,0,0,0,,0,1,0,7,0,0,,,17,1,12,18,1,4,,,0,1,2,,0,,"solitary, pair, or tangle (3-9)",0,0,23,,30,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,,"bite +19 (1d6+3 plus 2d6 electricity), 2 slams +19 (1d6+3 plus 2d6 electricity)",0,1,0,NE,0,5 (10 with slam),0,0,Galvo,12,3,0,0,0,0,13,,2,,1,PFRPG Bestiary 4,3,0,0,1,"Blind-Fight, Combat Reflexes, Dodge, Point-Blank Shot, Power Attack, Precise Shot, Vital Strike, Weapon Finesse",,0,9,1,4,0,15,19,8,1,Aquan (can't speak),0,"amphibious, compression, varied attack","[['eel dart ', 2]]",any water,,0,0,0,,,none,12,,0,0,0,"[['bite ', 2], [' 2 slams ', 2]]",0,1,127,0,0,"6,400",0,0,NULL,5,,0,0,16,1,0,15d10+45,8,
0,5,0,,0,,,1,"Acrobatics +6 (+14 jump), Perception +8, Sense Motive +5, Stealth +9",0,,,2,aberration,0,2616,0,0,0,0,0,,0,1,0,6,0,0,,+4 Acrobatics (jump),14,0,12,13,1,1,,,0,1,2,,0,,solitary or gang (2-5),0,1,14,,40,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,0,,"bite +5 (1d8+2), 2 claws +5 (1d4+2)",0,1,0,CN,0,5,0,0,Gambado,3,2,0,1,0,0,2,,4,,1,Tome of Horrors Complete,2,0,0,1,"Alertness, Skill Focus (Stealth)",,0,3,1,2,0,11,12,7,1,,0,,,temperate plains,,0,1,0,,,standard coins or goods; no items,8,,0,0,0,"[['bite ', 2], [' 2 claws ', 1]]",0,0,26,1,0,800,0,0,NULL,5,,0,0,14,1,0,4d8+8,8,
0,1,0,,0,,,1,"Perception +6, Swim +10",0,aquatic,,3,animal,0,1226,0,1,0,0,0,,0,0,0,1,0,0,,,14,0,13,11,1,2,,,0,1,2,,0,,"solitary, pair, or school (3-6)",0,0,12,,,0,,0,0,0,0,5,4,0,0,0,0,1,,0,0,0,,0,0,,bite +13 (1d6+3 plus grab),0,1,0,N,0,5,0,0,Gar,5,2,0,0,0,0,5,,5,,1,PFRPG Bestiary 2,2,0,0,1,Improved Initiative,,0,1,1,2,0,12,14,7,1,,0,,,temperate freshwater,,0,0,0,,,none,9,,0,0,0,"[['bite ', 2]]",0,0,13,0,0,400,0,0,NULL,5,,0,0,15,1,0,2d8+4,2,60
0,-4,0,,0,,,1,Climb +8,0,,,4,ooze,0,2071,0,0,0,0,0,,0,0,0,-,0,0,,,11,0,1,11,1,3,,,0,1,2,,1,,"solitary, pair, or patch (3-5)",0,0,14,,20,0,,0,0,0,0,4,4,0,0,0,1,1,,0,0,0,,0,0,,slam +3 (1d4 plus 1d8 acid),0,1,0,N,0,5,0,0,Garden Ooze,3,1,0,0,0,0,4,,5,,1,PFRPG Bestiary 3,2,0,0,1,,,0,2,1,3,0,14,16,6,1,,0,camouflage,,"temperate forests, marshes, and urban",,0,0,0,,,none,9,,0,0,0,"[['slam ', 1]]",0,0,19,0,0,600,0,0,NULL,5,,0,0,15,0,0,3d8+6,2,
0,14,0,,0,,,5,"Climb +27, Perception +24, Stealth +2, Swim +41",0,aquatic,,9,dragon,0,1883,0,1,0,0,0,,0,1,0,5,0,0,,,36,1,18,25,1,5,,,0,1,8,,1,,solitary,0,0,30,,40,0,,0,0,0,0,40,4,0,0,0,1,5,,0,0,0,,0,1,,"bite +26 (2d8+13/19-20 plus poison), 2 claws +26 (2d6+13), tail slap +21 (2d8+6 plus grab)",0,4,0,CE,0,20,0,0,Gare Linnorm,17,13,0,0,0,0,15,,1,,4,AP 50,7,0,0,4,"Critical Focus, Greater Vital Strike, Improved Critical (bite), Improved Initiative, Improved Vital Strike, Power Attack, Snatch, Staggering Critical, Vital Strike",,0,15,1,5,0,30,20,47,5,"Aklo, Draconic, Sylvan",0,amphibious,,cold rivers,,0,0,0,,,triple,23,,0,0,0,"[['bite ', 5], [' 2 claws ', 3], [' tail slap ', 5]]",0,1,229,0,0,"51,200",0,0,NULL,20,,0,0,25,1,0,17d12+119,21,100
0,5,0,,0,,,1,"Escape Artist +11, Perception +4, Stealth -1, Swim +11",0,aquatic,,2,vermin,0,3002,1,1,0,0,0,,0,0,0,-,0,0,,"+4 Perception, +10 Escape Artist, +10 Stealth",21,1,10,16,1,1,,,0,1,2,,0,,solitary or ring (2-5),0,0,17,,,0,,0,0,0,0,40,4,0,0,0,0,1,,0,0,0,,0,1,,tentacle +13 (2d6+7 plus poison),0,1,0,N,0,15,0,0,Gargantuan Monstrous Sea Wasp,12,5,0,0,0,0,6,,5,,1,Tome of Horrors Complete,2,0,0,1,,,0,11,1,1,0,7,13,42,1,,0,"jet, transparent",,warm aquatic,,0,0,0,,,incidental,11,Sea Wasp,0,0,0,"[['tentacle ', 3]]",0,1,104,0,0,"3,200",0,0,NULL,20,,0,0,14,1,0,16d8+32,2,60
0,4,0,,0,,,1,"Perception +6, Stealth +4, Swim +22",0,aquatic,,2,magical beast,0,3329,0,1,0,0,0,,0,1,0,2,0,0,,,31,0,10,23,1,1,,,0,1,2,,0,,solitary or shoal (2-3),0,0,24,,20,0,,0,0,0,0,20,4,0,0,0,1,1,,0,0,0,,0,0,,"bite +20 (3d6+10/19-20 plus grab), tail slap +15 (2d6+5)",0,1,0,N,0,15,0,0,Gargiya,14,10,0,0,0,0,11,,5,,1,AP 60,6,0,0,1,"Awesome Blow, Critical Focus, Improved Bull Rush, Improved Critical (bite), Lightning Reflexes, Power Attack",,0,10,1,1,0,9,13,26,1,,0,,,warm oceans,,0,0,0,,,none,16,,0,0,0,"[['bite ', 5], [' tail slap ', 3]]",0,0,138,0,0,"9,600",0,0,NULL,15,,0,0,23,1,0,12d10+72,10,
0,4,0,,1,,,1,"Fly +12, Perception +5, Stealth +11 (+17 in stony areas)",0,earth,,3,monstrous humanoid,0,196,0,0,0,0,0,,0,1,0,6,0,0,,+2 Stealth (+6 in stony environs),15,1,11,14,1,2,,,0,1,2,,0,,"solitary, pair, or wing (3-12)",0,0,16,,40,0,,0,0,0,0,5,4,0,0,0,1,1,,0,0,0,,0,1,60,"2 claws +7 (1d6+2), bite +7 (1d4+2), gore +7 (1d4+2)",0,1,0,CE,0,5,0,0,Gargoyle,4,2,0,0,0,0,6,,1,average,1,PFRPG Bestiary,3,0,0,1,"Hover, Improved Initiative, Skill Focus (Fly)",,0,4,1,2,0,12,14,8,1,"Common, Terran",0,freeze,,any,,0,0,0,,,standard,9,,0,0,0,"[['2 claws ', 2], [' bite ', 1], [' gore ', 1]]",0,1,42,0,0,"1,200",0,0,NULL,5,,0,0,16,1,0,5d10+15,7,
0,3,0,,0,,,1,Stealth +2,0,,,3,construct,0,1814,0,0,0,0,0,,0,1,0,-,0,0,,+6 Stealth in stony environs,22,0,10,20,1,2,,,0,1,2,,0,,solitary or wing (2-8),0,0,22,,30,0,,0,0,0,0,8,4,0,0,0,1,1,,0,0,0,,0,0,60,"1 bite +16 (1d8+6), 2 claw +16 (1d6+6)",0,1,0,N,0,10,0,0,Gargoyle Guardian,3,6,0,0,0,0,5,,5,poor,1,AP 48,1,0,0,1,,,0,8,1,2,0,11,14,9,1,,0,freeze,,any land,,0,0,0,,,none,13,,0,0,0,"[['1 bite ', 2], [' 2 claw ', 2]]",0,0,90,0,0,"4,800",0,0,NULL,10,,0,0,-,0,0,11d10+30,1,
